1348,Mark M.,"Waterloo, ON","Second time here in a week.  Cannot wait until they open their new location in Toronto!!!  Great flavours!  Beer selection, sake selection, and Japanese whisky selection is wide ranges and excellent.  Must bring your wallet ready to spend but worth it in my opinion.  Servers are very tentative which I find is not the norm in Vancouver so it is a really nice to have.  They team serve so they are never bogged down.",6/8/2015,5 star rating
1349,Jenny C.,"Bloomsbury, London, United Kingdom",You can't compete with Vancouver sushi and this is really the best place for Japanese food,2/24/2017,5 star rating
1350,Ali S.,"Vancouver, BC","I often come for business lunches, occasionally for dinner. Usually I prefer to go to Minami for dinner as it's slightly less expensive and it's more conveniently located. Overall the food is amazing and the views are amazing. The patio in the summer is a big thumbs up. Get the salmon oshi aburi and for lunch, the Minami Zen box.",11/29/2016,5 star rating
1351,Lisa O.,"East Side, Vancouver, BC","First I would like to state...I don't like sushi. Crazy to find myself rating a restaurant that primarily serves sushi but that is because Miku has changed my relationship with sushi forever!  When my son first recommended this place I said a resounding ""No"", however I was out voted, so begrudgingly I went. It didn't start off great, as the hostesses are not very friendly (unless they know you, they appear stuck up), but that is no reason to knock a star off the rating as you only have to deal with those ladies for a few minutes (and trust me I have since been back to Miku several times and every time they are the same).  Anyway back to the Miku experience. The waitress we had was AMAZING. She helped turn this girl into a sushi (cooked only-no raw fish for me) lover!  I explained to her my issue with sushi, I don't like a fishy taste, so no seaweed or roe or raw fish, hmmm I guess that narrows out all sushi...so I thought but oh no!  She introduced me to Ebi, and fritters as well as an amazing shrimp ( biggest shrimp ever) cocktail. Everyone else at my table ate the traditional type of sushi and raved about it, but I stuck to my ebi. It was a rectangle of sticky rice with a thin layer of prawn and some sort of creamy sauce and a hint of lime perfectly covering the top of the rice. The first bite my taste buds woke up and said a big Hello!  It was heaven in a bite, too amazing to describe as there are no words that could ever convey and define the experience I was having.  The portion size was perfect, just enough to fill you up but delicious enough to have you wanting more...meaning we need another reservation!  We did also enjoy some amazing deserts...we order everyone they had (our group was fairly large) and everyone was beautifully presented and again another piece of ecstasy. Once it was all said and done I thanked my son for the recommendation. If you cancel out the hostesses, everyone and everything at Miku was perfect!  The ambience, the view of coal harbour, the lighting (yes I just said that), watching the chefs work in the back, the lovely waitress, the gentlemen who brought us our food, and then of course the food!  PERFECT!  As previously mentioned we have returned several times and each time is the same as the first, so give it a try, you won't be disappointed. Now I caution you; they do have a sister restaurant in Yale Town called Minami.  They serve some of the same food, but it is presented differently, the ambience is NOT the same, even the prices are different. We tried it once, but after going to Miku going to Minami was a huge disappointment. It is like Miku is the gorgeous sister and Minami is the frumpy wall flower...with some work she could be beautiful, but she definitely needs some work!  I hope this review helps you in your decision about where to eat. If you do try Miku, get a reservation. Walking in without one expect to wait up to an hour or even be turned away by those hostesses. Good luck and enjoy!",5/31/2017,5 star rating
1352,Lillie C.,"Dallas, United States","Best sushi I've ever eaten - definitely a place to splurge if you're in town visiting. My husband and I started with the tiger prawns per our waiter's suggestion and they did not disappoint. But the best part of our meal was the sushi!! This restaurant will let you order half rolls which is a great way to share and taste all the different sushi they have to offer. The Miku roll was delicious, but our favorite roll was the Salmon Oshi which we were told was what put this place on the map....we loved it so much we ordered a second Salmon Oshi roll instead of dessert! Don't leave here without trying this dish! Great service, incredible food!!!!",11/27/2016,5 star rating
1353,Sarrah C.,"Vancouver, BC","The best sushi in Van, melts in your mouth! Worth it!",5/29/2017,5 star rating
1354,Steven G.,"Las Vegas, United States","Expensive, and absolutely worth it. The staff are the nicest and most attentive staff I've ever encountered at a sushi joint. They didn't mind when I came in at 5pm without a reservation looking a couple of economic ticks beyond their usual clientele. They treated me like a king, and the quality of everything they brought me was fresh, smooth and delicious. I spent a lot and everything they brought me felt like it was worth the cost.It's not a place you can visit frequently given the cost, but I absolutely plan to come back whenever I can (... maybe with a reservation and dressed a little better, though). This is pretty much the one place I recommend to anyone I know who asks about places to eat in Vancouver.",6/2/2014,5 star rating
1355,Justin S.,"Vancouver, BC","Miku never disappoints but frankly you pay for the reliability and great view / location.  Worth the time and money if you want a guaranteed quality meal for a client or someone special,  but there are better options in Vancouver should you care to take a risk.",1/31/2016,4 star rating
1356,Crystal J.,"Richmond, BC","I love the atmosphere of this place and the food is amazing, the service is awesome, the price tag however, is something to discuss.  It is not the most expensive place ever, but I guess if you have a budget you probably shouldn't expect to be full from the experience.  I am a small eater so I can be satisfied off of the taste alone, but for big eaters, perhaps you should plan for dessert afterwards, because you will have room.",5/23/2017,5 star rating
1357,Thomas P.,"Vashon, United States","Hands down one of the top 3 sushi experiences I've had - everything was exquisite and the service was white glove-top notch-intimate.  While this is a fancy restaurant that sets high expectations for itself and its product, it is by no means stuffy or stuck up.  We walked in on a busy Saturday with no reservations and wearing jeans, and were treated like regulars who had been 100 times.  The only thing I would not recommend is the ""house specialty"" flame-seared sushi (which the staff clearly has a mandate to suggest/push).  It was the only thing mediocre and was 80% rice.  Also, the ""ocean friendliness"" is a bit overstated here, as there are a few sustainable options but certainly not an ethos of sustainability.",11/19/2016,5 star rating
1358,Harry E.,"Kenton, Portland, United States","Several years on, still a guaranteed great experience in Van :) my only critique is the seared aburi sushi might be better if it was served warm, something slightly odd about eating room temperature bbq'd protein",2/7/2017,5 star rating
1359,Ye L.,"Manhattan, United States","I don't understand the fuzz. Maybe i live in New York and have been spoiled by tons of good restaurants. I came here with very high expectations and the quality is somewhat nicer than my normal take out. I'm sorry Vancouver, this is too touristy for me.",9/5/2016,2 star rating
1360,Andrea K.,"Burnaby, BC","Thank you Lenny for a wonderful evening.  Five star service throughout our private dining experience for a friends birthday. Lenny explained our courses throughly, was extremely attentive, and was also a great photographer to boot! The food was spectacular and delicious. We will definitely be returning!",6/30/2018,5 star rating
1361,Grace K.,"Vancouver, BC","I loved them at their first location, love them more at their new and current location!The view is very good and the service was excellent!It's pricey, but you get amazing service, good quality food, and a view that all locals and tourists rave about!I recommend this location over Minami, their sister restaurant in Yaletown.",7/14/2014,4 star rating
1362,Sonia J.,"First Hill, Seattle, United States","My favourite sushi restaurant in Vancouver. Ebi fritters are amazing, their aburi sushi (specifically salmon oshi- melts in your mouth) is a must have. Highly recommend the Chef's special.",1/21/2016,5 star rating
1363,Hailing L.,"Vancouver, BC",Just like Sushi with French food. Well view around the bay and just like 海港城 in Hongkong. Taste is well. Favourate is attached!,7/24/2015,4 star rating
1364,Peter T.,"Toronto, ON",Had the premium nigiri which was really fresh and delicious. I also tried the flame broiled salmon roll. It had a creamy sauce underneath which didn't taste quite right after having nigiri. I recommending sharing it or getting a half roll. Staff were friendly and professional. Would go again for a special night,5/17/2015,5 star rating
1365,JaeHee C.,"Kitchener, ON","This restaurant is not a casual sushi restaurants but the foods you get were more than satisfied. One of the most delicious sushi that I ever had. If you are a sushi fan, you need to save some money and try this restaurant.",9/1/2016,5 star rating
1366,Vincent H.,"Burnaby, BC","This is definitely my favorite Japanese Restaurant!  If you're looking to splurge a little, Miku won't let you down.  They're famous for their Aburi sushi and there's a reason for that.  They have the BEST salmon and saba aburi sushi!  Honestly though, everything on their menu is good, I always try to get different foods each time.  The ocean view and restaurant setting is super nice - great place to go for a date!  So if you're looking to splurge a little, around 120 to 160 dollars for a dinner for 2, you won't regret going here.",10/20/2015,5 star rating
1367,Steve O.,"Manhattan Beach, United States","Great sushi dinner last night. Sat at the sushi bar, great waitress and service!  Wonderful variety and quality of fish. Too bad I can't go back for a while, I live in LA.",1/29/2017,5 star rating
1368,Drew L.,"Vancouver, BC","Allow me to start of that Vancouver's sushi and Japanese culture has been well established for decades, arguably since the 1960's and 70's with the birth of the California roll. Nonetheless, I would say that Vancouver's reputation for good sushi has been laggging far behind, towed by only a handful or quality restaurants over the years. Enter Miku, a relatively new restaurant with a modern, sophisticated ambiance. This is my first time dining at Miku and it was for Dine Out Vancouver. The moment our party was all there, were seated promptly to our reservation time. The service was professional and excellent, and because it was a Dine Out event, they were booked solid and we were given a very polite heads up that we had 1h 45 mins to dine and enjoy our table. The beauty of how Miku planned the Dine Out event was that the 3-course set menu has several dishes for the appetizer, the entree and one for dessert; we didn't have to decide because everything was included. I personally love this as I almost everything looked great and I wanted to try everything. The appetizer was delightful! I reviewed some earlier comments that one of the appys was basically mashed potatoes and steak.  I indeed received a two slices of AAA Sterling siliver NY steak with Yukon potato purée. I agree that 'steak n' potatoes' is not exactly original, but the the flavours were impeccable and there was a nice Japanese twist to the jus that was drizzleed on. The crab claw fritter was scrumptious. I rarely see so much crab meat packed into each claw, and fried to perfection. The steamed sake chicken breast was the least exciting of all, however, the strong and balanced flavours made it a pleasure to consume nonetheless. The salad was cheerful, refreshing, with a generally balanced favour, and used quality, fresh greens - you could taste despite the flavourful dressing.The entree consisted of samples of Miku's signature sushi.It did not look very substantial, but I must say it filled me up to a pleasant point (I didn't feel like I overate.) Each roll was seasonsed to perfect with subtle, but distinct aftertastes that were pleasant to the palate. You did not need to dip the sushi in soy sauce and you did not need to spice it up with wasabi. The rolls that demanded a touch of spice were complimented with a hint of wasabi - just right. I also personally do not like the aftertaste of toasted sesame seeds which if found all too often sprinkled on top of sushi rolls. Not here! At Miku, they crush and lightly season the exterior of select rolls with high quality seeds to givbe it texture. To my surprise, I did not experience the overwhelming, suffocating, burnt aroma or aftertaste associated with common toasted seeds. The only other time I was pleasantly surprised about sesame seeds was at the Dirty Apron, a cooking school and restaurant that sources only the finest of ingredients. Regardless, I'm love eating and as a North American, I'm always tempted to get more. This is I agree, how the restaurant makes its profit. Four of us in our group ordered two additional rolls from their regular menu. One of them was their Miku roll, which I found to be my favourite. I personally that roll was my favourite and each roll consisted of eight pieces.The price for each roll ranged between $14 and $19, a few more dollars for much higher quality. The dessert was the least extraordinary of the entire experience. It was great, don't get me wrong, but it wasn't something that blew me away. It was a Kahlua Tiramisu Verrinewalnut cinnamon nougatine cookie, that tasted like a well prepared tiramisu that was sweet, although my partner said 'too sweet', and it came in a very small glass. Flavours were of course, still balanced and there was texture. Finally, I thought the $19 sake pairing was intriguing and impressive, maybe because I don't know much about sake. So in my opinion, I enjoyed the sips of sake that seems to compliment each course really well. I am willing to hear otherwise of course.",1/23/2016,5 star rating
1369,Sally O.,"Toronto, ON","Came to visit Vancouver last week, was told I must try Miku. They did open up a location in Toronto but I haven't gotten a chance to visit yet. Since it was Dine Out Vancouver 2016 last week and they offered a seemingly delicious three course menu, I figured I should go try Miku Vancouver out first. I really have to say, their aburi oshi sushi is amazing. The best I have ever had. Their cooked foods were however just average in my experience. We ordered ebi shrimp and also tried their cooked chicken in sake - we were satisfied but it was underwelming. Overall this is an amazing place for aburi oshi sushi but I wouldn't come here just for their cooked food.",2/6/2016,4 star rating
1370,Christopher K.,"Vancouver, BC","One of my favourite Japanese places in Vancouver.  Make sure to try the Aburi Sushi and the Tofu salad. And if you can, make sure to reserve a seat by the window. It is probably one of the best views of Burrard Inlet / Coal Harbour in the city.",4/29/2017,5 star rating
1371,Helen Y.,"Vancouver, BC","I love their food, but I do not like their new location.  I don't like the tables and the chairs, it reminds me of a cafeteria.  I prefer to bring my out of town guests to Minami over Miku.  pretty decent selection of wine but def could be better.",9/16/2015,4 star rating
1372,Chere L.,"Hoboken, United States","Every time I come here, the quality of the food is on the mark. I love Miku -- I wish we had something equivalent out here on the east coast!",5/24/2016,5 star rating
1373,J. W.,"Bethesda, United States","I came here a couple of weeks ago during my trip home to Vancouver. The decor is fantastically trendy and reminds me of restaurants in Vegas. The clientele and waitstaff were also extremely pleasing to the eyes. Stepping into Miku is like stepping into a kpop concert.The service was excellent and the waiter knew the menu inside out and was very attentive.Now to the food. If you enjoy over-priced west-coast style sushi singed with a blowtorch, this place is for you. The rolls are not bad, the quality is actually very good; just different from the more traditional sushi to which I'm accustomed. Some people like that half-cooked taste. The sashimi was a bit disappointing. The sockeye salmon we ordered was mediocre, the portions were small, and was overpriced. Broadway Ebisu is far far superior in terms of sashimi. I recommend coming to this place one in a while if you enjoy eating decent sushi amongst a good looking Asian crowd.",10/19/2013,3 star rating
1374,Sara C.,"Columbus, United States","The food here is unique and delish! Good menu for dietary restrictions! Very beautifully presented as well! Staff was nice and helpful. The view was pretty, but would be better on a nicer day.",6/21/2016,5 star rating
1375,Tom K.,"Chicago, United States","The scene is a full tilt fuerdai feeding frenzy, but very well executed sushi.  Their aburi oshi (flame seared) dishes which they tout so heavily are really just a knockoff of what Matsuhisa was doing 20 years ago, but they do a good job of it.  Very, very noisy scene terrible for conversation.",10/23/2016,4 star rating
1376,Nina S.,"Vancouver, BC","***I've edited my review because since the last I reviewed, I have been to Miku's many, many more times and I can honestly say it's my favorite sushi/fusion place in Vancouver. I can never get sick of this place and will always go back. I will leave my previous review up just to warn people about the pricing situation. ***I've been to Miku a couple of times and I've had pretty much the same experience each time. The food is fantastic. You can't go wrong with the Ebi Aburi Sushi or the Salmon Aburi Sushi - or anything Aburi for that matter. The only ""problem"" and I say this because I know most people are hard hit in this economy is the pricing. Even though the pricing is actually not that bad for what you're getting. Especially if you have your meal out on the patio. They even offer you blankets! It's in a great location, but it's also in a very touristy location, so they charge for what they provide and it's understandable. You just have to watch out what you order, because they charge you for everything you get. My mom ordered the seaweed salad - which is awesome and delicious with a decent price - $10. And she asked our server if it was possible to get a couple of cooked shrimps on the side of it. The guy told us that would be no problem, but didn't mention how much of an additional charge it was going to be. We figured they were going to charge us an extra $5... that was wrong. Don't assume anything! They ended up charging us $12 for 4 pieces of shrimp. I thought that was pretty outrageous, considering he didn't even mention that there was going to be an additional charge, and if there is - that's fine - shouldn't you warn the people that it's going to bump up your $10 meal to a $22 meal?Other than that, the staff was friendly and accommodating and it is an experience on its own.",8/10/2014,5 star rating
1377,Taylor K.,"Burnaby, BC","Food was phenomenal, everything was thoughtfully prepared down to the smallest detail, I had the salmon oshi sushi and the Garden Select lunch box and they were both great. The only thing is that I found the service I was given was less than attentive. I found for the most part my server was no where to be found and relied way to heavily on his support staff. He was a nice enough guy, but he didn't give a great level of service for the meal duration. All and all I'll be back but hopefully it'll be better next time.",8/9/2014,3 star rating
1378,Arlene H.,"Pleasanton, United States",This is in a beautiful location by the water but aside from that I loved the sushi here. It's prepared in a unique manner where it is pressed flat on top of the rice and has its own light sauce. I could not stop eating. It made me wish I was wearing sweats so I could let my belly stretch out. The waiter was soooo kind and attentive! He also gave us great recommendations for other restaurants to check out for great Asian fusion. Can't wait to come back! Wear loose clothing so you can let yourself go to town! :),8/4/2016,5 star rating
1379,Kristi K.,"Fullerton, United States","This place was awesome. Food was great, atmosphere was great, and our server was the best! Shout out to him for being so patient and informative!",5/11/2018,5 star rating
1380,Brenda L.,"Los Angeles, United States","For Miku, I would rate this restaurant a total of 3 stars. The 3 stars are for their consistent quality of fresh and tasty dishes. The salmon pressed sushi is definitely a favorite here!!Miku loses 2 stars due to it's service! My server was so not attentive!!!! My party and i were seated and given menus off the bat by a hostess.  20 minutes passed and still no server in sight. I had to ask another sever where my server was. Throughout the dinner, she rarely checked up on our table or even gave us the dessert menu. Again, I had to ask for the dessert menu from another server! Where was my server this whole time????? I saw her chatting away with another server behind a pillar ............. Proper server training is required",8/17/2013,3 star rating
1381,Steven S.,"Port Coquitlam, BC","Great Japanese restaurant! Very fresh sashimi and sushi, EXPENSIVE but worthwhile. You wanna go back if you have wanna some decent Japanese food. Waitress are awesome.",4/12/2017,5 star rating
1382,Jenny H.,"Irvine, United States","This review is based on the horrendous, awful, and most terrible service we received from Sabrina the assistant GM. We were in Vancouver to celebrate my best friend's bachelorette and the Shangri-La recommended Miku for our group dinner of 11 girls. Upon arrival at the restaurant, we were greeted by Sabrina who noticed the bride with her veil and sash. She immediately proceeded to warn us about any inappropriate paraphernalia we might have with us and that they would not be allowed at the table or restaurant. I assured her that we are classy girls and did not have anything with us that would be inappropriate. She then justifies her questioning by saying they have had issues with other parties before and so forth. Fast forward to getting to our table, we are enjoying the view and ourselves as it is most of the girls' first time in Vancouver. We flew from all over California to be together on this trip and dinners like this are too far and few in between, thus we are really cherishing the moment. Let me preface what I am going to say next by letting you know that this is NOT AT ALL A QUIET restaurant. There is music playing in the background, people are drinking and enjoying themselves, and you have to speak loudly to be heard across the table. I compare this to Katsuya in Hollywood. So naturally, we were talking and laughing amongst ourselves and making the bride feel special. Then comes Sabrina, who approached us with a very angry face and rude attitude, she told us that we were being too loud and if we would like to be moved to the lounge area. Apparently, we have gotten a couple complaints and people have requested to be moved (we haven't even been in the restaurant for maybe 10 mins? haven't even ordered drinks!). Are you kidding me? I would understand if this was a spa where everyone is whispering and having a zen sushi dinner, but it is not. It is a hip, loud and happening place. Sabrina continued to say more inconsiderate and rude comments IN FRONT OF THE BRIDE. This made us all extremely uncomfortable and also made the bride feel very unwelcomed. We are here for a celebration and happiness, after all! I don't know if she's new to hospitality, but that is not the way to treat your paying customers. Even if what she said was true, she could have pulled one of us aside or said to a couple us quietly instead of ruining the mood of an entire group ESPEICALLY the bride on her special night. Sabrina was condescending and disrespectful in her tone. Where is her respect for customers? After this terrible experience, the bride actually asked if we could leave. Sabrina did come later and apologized profusely but at that point, the damage has already been done. Needless to say, I will never be coming back here or any of its associated restaurants. The same feeling goes for everyone in our group.",6/30/2015,1 star rating
1383,Ekaterina V.,"New Westminster, BC","Great service, quality aburi, have never heard the ""We are out of...."" as I have at other higher end sushi restaurants. Definitely a fusion restaurant rather than authentic, so as long as you keep that in mind, you will enjoy. Some of the sushi is a bit too gimmicky, hence the 4 stars rather than 5 - in the end, you come to a sushi restaurant to taste fish, not Chef's Special Sauce - but most pieces are a hit.",12/28/2016,4 star rating
1384,Aaron C.,"Vancouver, BC","I have been here on a number of occasions, and everytime I leave incredibly pleased and full.The food is phenomenal, inventive, and tasty.  The executive chef did well!  The Aburi sushi is one of my favourite things off the menu.The atmosphere is also awesome.  This is quite a busy and loud place, but it certainly has a working-professional atmosphere.  The patio provides a stunning view of Vancouver's waterfront as well.The only complaint that I have for this place is just in regards to parking.  The restaurant is already expensive as it is; paying for parking will add a good bill to your cost of the night as well.",7/28/2014,5 star rating
1385,Veronica T.,"St. Albert, AB","Amazing service, we had about a 20-25 minute wait for bar seats as the restaurant  was packed and we didn't have a reservation. Bar staff was friendly and fun, giving us a good idea on what drinks and sake we should try. We had the  RED WAVE ROLL, KING ROLL and SALMON OSIHI and a variety of seared nigiri. The dishes tasted amazing that we ordered another plate of the red wave and salmon osihi. We will definitely be coming back to Miku next time we are in Vancouver",12/27/2016,5 star rating
1386,Thomas B.,"Washington, DC, United States",Over priced. Rude staff. Since when do you have to be seated at the bar and then get harassed for doing so. Stay away.,1/23/2016,1 star rating
1387,Naoko T.,"Coquitlam, BC","had my birthday party at miku back in february with 5 friends.yes they are expensive but in my opinion, they are worth every penny.coal harbour platter was amazing to say the least.everything was so fresh and tasty.probably will come back for my next birthday party =)",4/7/2017,5 star rating
1388,Molly C.,"Kalamazoo, United States",This place have the atmosphere.  Sushi is ok.  Not the best in the area.  It's pricey for ok sushi.,10/5/2016,2 star rating
1389,Ross P.,"North Vancouver, BC",awesome unique sushi experience !!!bust in town.......signature rolls are artfully presented.,5/4/2018,5 star rating
1390,Stephen H.,"San Francisco, United States",Miku Zen for all! Solid intro bento to Miku gave us a nice fried prawn and a nice assortment of sushi (their style of sushi where they sear it a bit before construction is so good). I especially enjoyed their salmon box roll cut sushi.,4/3/2016,4 star rating
1391,Thomas A.,"Chicago, United States",Beautiful restaurant with scrumptious food. It is a bit expensive but you get buck for your dollar. The seafood is fresh and well prepared and the service is top notch. I enjoyed the special seared sushi and sashimi platter. They fried the head of the shrimp we had with our sashimi and brought it back hot and crispy - delicious! And you can't beat the view. Best sushi in Vancouver.,9/24/2016,4 star rating
1392,S G.,"Emeryville, United States","Wow.. Miku lived up to its reviews. Everything is delicate, subtle and full of flavor. Recommend following the servers suggestion for no soy sauce. Amazing dessert too, the top one on the menu. Think you could go back here 10 times and have a different experience. Top notch service too!!:)",9/24/2016,5 star rating
1393,Laura O.,"Peachland, BC","Great view, fun food, trendy spot. I like the pressed sushi. Good service but wait times can be long.",3/27/2017,4 star rating
1394,B S.,"Cleveland, United States",Excellent sushi place. One of the best in Vancouver. I order the lunch set.. I think it worths the price. Sushi is fresh. I would definitely go back to eat if I go to Vancouver again. Ps: better to make a reservation in advance.. There was quite a long wait.,9/23/2016,5 star rating
1395,Dave G.,"New Westminster, BC","Just one word ""awesome"". Be sure to try the salmon oshi sushi.",3/26/2017,5 star rating
1396,Des T.,"Quebec City, QC","The sushi is really good and so is the service. I must say that after reading all the reviews on Yelp i expected to be blown away but it was just ""good"". Nothing too exceptional. The restaurant, the location and all the money that has been invested in this place is a lot more impressive than the sushi.",3/5/2014,3 star rating
1397,Marco G.,"Richmond, BC","I often have lunch at Miku Japanese restaurant.  It's a very well located and busy restaurant so highly recommend making a reservation.  The restaurant is located in Coal Harbour.  The views of the water, mountains and harbour are spectacular.  The staff in this restaurant are very well trained.  It's a smooth operating machine considering the amount of people during lunch.  My favourites sharing items on the menu are Salmon Oshi Sushi and Aburi Chirashi Tart.  For an individual order, The Aburi 8 piece plate or the premium 12 piece sushi plate are more than enough.  For some people this may be a expensive restaurant but I think it's worth the price considering the quality of the service and the food.  I highly recommend this restaurant if you desire good service, nice ambiance, and fresh sushi.",3/24/2017,5 star rating
1398,Parnian V.,"Central, Vancouver, BC","One of the best sushi spots in Vancouver by far! the staff is very friendly, the chefs are amazing just to even watch, the sushi is to die for! Great atmosphere and location- a tad bit on the pricy side.",3/22/2017,4 star rating
1399,Ashley R.,"Los Angeles, United States","I second everything stated in Jenny's explanation below.  One terrible manager almost managed to ruin our entire evening because of her inappropriate and malicious behavior.  Never been to a restaurant and been spoken to in such a demeaning way.  Wish I could give 0 stars.  Lucky to say, the terrible hospitality displayed at Miku was not in any way reflective of the great hospitality we received at the other restaurants we dined at while in Vancouver.",6/30/2015,1 star rating
1400,Christina D.,"New Westminster, BC",I have been her two times and I will go back a hundred more!  On my last visit I discovered their Miso crusted sable fish which was by far the best fish dish I have ever tried!  the staff is always on point and the restaurant vibe is awesome.  I highly recommend them.,3/20/2017,5 star rating
1401,Scott S.,"Toronto, ON","Been a fan of Miku since their old location. Love their new & improved address with great views of the Vancouver harbour.This is the sister restaurant to Minami (at Yaletown). Nothing beats Miku & Minami for sushi rolls. With sushi rolls, restaurants can save a little bit of money and not use the freshest of fish, because the thick flavours of the sauces will mask the freshness anyway. Many restos take this shortcut, but not Miku & Minami. The restaurants are a tad pricey, but its a price I am willing to pay for fresh fish.The restaurants serve the rolls aburi style, ie. lightly burned with a blow torch. You can't go wrong with the Aburi Salmon Oshi Sushi and Red Wave Roll.The menus at Miku & Minami are so considerably similar that it really doesn't matter where you go. However, if you want a great option found only at the Miku location, try the Aburi Chirashi Tart: a layered tower of spicy tuna, avocado, aburi salmon, prawn, scallop, flying fish roe, ikura and miku sauce!",7/22/2013,5 star rating
1402,Connie H.,"Vancouver, BC","Came here twice - once for a birthday dinner, once for lunch. The food and service never fail to exceed my expectations. The restaurant is famous for its aburi Oshi sushi - I actually love the shrimp one the most, but the salmon one is also very good. I just love sour things and the hint of lime juice won me over to the shrimp! I've also tried other sushi like the miku roll which was great, the sashimi salad, and the miku zen box only available during lunch. I would recommend you to get that since you can try a lot of diff types of food. The desserts - they are works of art!!! I had the green tea opera and a chocolate one before. Stunning and tastes amazing. I want to go back just for that. It's pricey, but it's worth it!",8/19/2013,5 star rating
1403,Claire C.,"San Jose, United States","By the time I got to the restaurant it was 3pm and they only had bar menus.  We quickly got seated.  The waiter recommended the Aburi Salmon Oshi Sushi to us, so we order that and some shrimp roll and fish and chips.  Salmon Oshi Sushi came quickly and oh my, it was soooo delicious.  The shirmp roll and fish and chips were also good.  I can't wait to go back and try their regular menu next time!!",9/13/2016,4 star rating
1404,Sonya S.,"Bellevue, United States",Some of the best sushi I've ever had. Ever.  The view is spectacular as well.,3/17/2016,5 star rating
1405,Ken C.,"Chicago, United States","Great ambiance, great food. Well run place with good selection and fresh sushi, bit on pricier side but you get what you pay for.",4/3/2016,5 star rating
1406,Andrew S.,"Chicago, United States",Amazing service and the food is so good. Get the Salmon Oshi Sushi!  It is their specialty and the salmon melts like butter in your mouth.,9/5/2016,5 star rating
1407,Dina R.,"Vancouver, BC",Probably my favourite sushi restaurant in downtown vancouver. Everything on this menu is absolutely fantastic and will blow you away,4/19/2018,5 star rating
1408,Cindy P.,"Vancouver, BC",Amazing. Salmon Oishi Sushi. OMG. I would recommend the Miku Zen as this is a sampler of their popular dishes with a taste of their fresh sushi. Fresh and delicious.,11/18/2016,5 star rating
1409,Gastronomist K.,"Vancouver, BC","It's a little overrated. I've been to Miku a few times, when they first started it was really good, but as staff turn over the quality has gone down. You are really paying to say that you've been there. The Aburi Oshi Sushi is good, but not worth the price. Any true Japanese would say the rice is oily.",11/16/2016,3 star rating
1410,Eclectic E.,"Oakland, United States","I went because of the location, I'm still talking about it 8 months later because of the favors. Two times in one week during a convention I had the chance to eat at Miku. Time to go back.",3/20/2016,5 star rating
1411,Ivy W.,"San Francisco, United States","Many people criticize Miku for its authenticity in Japanese food, and how it lacks the genuine interaction between the sushi chef and customers. To me, Miku just brings a new genre of Japanese food, a genre that we all should have access to in big cities. Salmon oshi sushis are always a must get, and I personally LOVE the bouillabaise. They really rock their hot menu items like no other. However, service did not seem very genuine, and I feel like the servers were just hounding after the tips. Very nice experience overall though!",2/7/2016,5 star rating
1412,Dana C.,"Vancouver, BC","Located right by Canada Place with a beautiful view. It doesn't matter if you go during the day time or night, the view is still nice.The sashimi melts in your mouth! The Salmon Oshi Sushi is a must and I really enjoyed the Aburi Chirashi Tart. The sablefish was soft and buttery. Good representation. The service is awesome. Really friendly staff and they are very accommodating. Parking - It might be hard to find parking during the during time though especially on work days but if you go during the evening on weekdays, there are plenty of street parking.",2/2/2016,4 star rating
1413,J N.,"Vancouver, BC","One of my favourite restaurants, it's more of fine dining Japanese restaurants. The quality and taste here are exceptional. The price is quite expensive but you pay for what you get and for customer service. The customer service is excellent. Not your typical Japanese restaurants, it is more of fine dining restaurant. I absolutely love the aburi sushi and soba pepperocino. They were so good that you don't need any additional soy sauce. Their dessert is also delicious. The bill is quite expensive for four people but the food is so good. Definitely one of my favourite restaurants.",6/11/2016,5 star rating
1414,Serena L.,"Los Altos, United States","After an afternoon of skiing up at Grouse, this place was a very good choice to end the night.The waiters were very friendly and attentive as were the sushi chefs making yummy and creative sushi in front of us.The place was very packed for Wed night but we were able to be seated without a wait at the sushi bar.We ordered the Miku Signature Selection Sushi plate which came with 10 pieces of special nigiri. It's not an easy dish to share since there is only one piece each. So we ordered 2 of them. The variety is good including the famous salmon aburi oshi and ebi aburi oshi. There was also a piece of wagyu aburi. This is definotely not your average Japanese sushi restaurant as most fish are served with house special sauce and seared. Quite tasty...The spicy gyoza was also very good.We were very fortunate that they had few pieces of hirame engawa which was yummy. The spot prawn was also very fresh and sweet.To wrap up the night we also ordered the green tea opera which was a nice green tea cake with chocolate ganache. Everything tasted fresh... We would definotely come back and try the special omakase next time...",2/5/2014,5 star rating
1415,Chris K.,"Brooklyn, United States","3.5 stars, but we'll round up for the location. The amount of Japanese tourists in here is bewildering - they are more like tourists from the States that go to McDonald's than a harbinger of quality.  When a place manages to mess up toro, you know there is a problem.  Skip the sashimi and nigiri, because, while this is a sushi restaurant, what they apparently really do well is blow-torched rolls and fried izakaya treats (chicken, prawns), which you should probably order after you hike Grouse f*cking Mountain.",8/31/2015,4 star rating
1416,Tiffany C.,"Vancouver, BC","One of the best Japanese food I have tasted and I have been to many Japanese restaurants including those in Japan. Japanese quality with French presentation is how I would describe the food. Service was good too except the place is very noisy, so don't expect to have a nice conversation in a quiet environment. Make sure you make a reservation early or or the good time slots will be taken up. :)",11/30/2015,5 star rating
